"points_per_cluster","step_size"
1,14.9467525551642
0.9,10.5855006718982
0.8,9.32955896738367
0.7,11.0569793724202
0.6,18.1736533622878
0.5,29.9947412666211
0.4,50.1391571280672
0.3,60.0571640544872
0.2,60.905628817767
0.1,61.4009182651608
