"points_per_cluster","step_size"
1,25.2051368973832
0.9,18.1315598870358
0.8,14.5002402339435
0.7,14.5673914462178
0.6,18.1639063162084
0.5,25.6870594626504
0.4,37.3290290720163
0.3,50.2328855956767
0.2,58.9623436489091
0.1,60.2889110960293
