"points_per_cluster","step_size"
1,14.8863092615291
0.9,10.0744507966729
0.8,9.16762946841343
0.7,11.1309207131671
0.6,20.0788921999454
0.5,33.548006611799
0.4,53.8106343877117
0.3,60.2094003005963
0.2,60.976735338863
0.1,61.4554046758325
