"points_per_cluster","step_size"
1,25.927802099894
0.9,23.3396439552447
0.8,16.1005449306835
0.7,16.0364400491779
0.6,17.4931305165497
0.5,22.120130667853
0.4,32.7128128879491
0.3,46.4522789907671
0.2,58.3090828694457
0.1,59.3764922082641
