"points_per_cluster","step_size"
1,13.3759089769295
0.9,9.48409566375445
0.8,8.37627765849275
0.7,11.0423034556927
0.6,19.2879371884167
0.5,35.7480622785399
0.4,55.1960736385899
0.3,60.4471311261321
0.2,61.0852464231976
0.1,61.5295607524666
