"points_per_cluster","step_size"
1,11.8649042501467
0.9,8.25842558160418
0.8,7.74107617852928
0.7,10.8760666113097
0.6,23.326131809081
0.5,38.9022433713532
0.4,58.0384271560003
0.3,60.6354983801865
0.2,61.3583681946552
0.1,61.6112915211252
