"points_per_cluster","step_size"
1,10.122986605056
0.9,7.00077383040738
0.8,6.81200511992051
0.7,10.5774152746795
0.6,23.1446994004865
0.5,43.5064034950005
0.4,60.1051028867485
0.3,61.1109293322908
0.2,61.4756085021902
0.1,61.835436460365
